ID,Number of Cities,Std. Dev. of Distance Matrix,X Coord. of Centroid,Y Coord. of Centroid,Radius of Customer Position,Fraction of Distinct Distance Matrix,Std. Dev. of Nearest Neighbor Distance,CV of Nearest Neighbor Distance,Ratio of Clusters to Total Customers,Ratio of Outlier Customers to Total Customers,Ratio of Edge Customers to Total Customers,Number of Clusters,Avg. Cluster Radius,X Coord. of Depot,Y Coord. of Depot,Std. Dev. of Customer Demand,Ratio of Total Demand to Total Capacity,Ratio of Max. Cluster Demand to Total Capacity,Ratio of Outlier Demand to Total Demand,Ratio of Max. Demand to Vehicle Capacity,Avg. Route Length,Area of Instance,Min. Number of Trucks,Label
4302,24,142.4531509,249.5,248,201.0035905,1,30.89235522,0.529787376,0.083333333,0.083333333,0.166666667,2,111.1632924,0,0,0.021415006,0.935140883,2.006379585,0.068789085,0.145135566,8,243024,3,GA
4303,44,128.7138757,202.5,238.5,163.0072104,0.96,24.87373522,0.786768208,0.045454545,0.136363636,0.136363636,2,70.89362664,0,0,0.02207534,0.906944444,3.423333333,0.132006126,0.163333333,7.333333333,186186,6,GA
4304,34,127.1106481,255.5,256.5,197.0847448,0.97,21.68905739,0.400316097,0.029411765,0.058823529,0.117647059,1,196.8011027,250,250,0.009948766,0.971612415,1.822104466,0.062329568,0.074186223,17,218903,2,GA
4305,19,133.694909,232,266,188.6860714,1,30.79805717,0.609802062,0.105263158,0.052631579,0.263157895,2,123.7625118,0,0,0.255462124,0.793650794,2.161904762,0.016,0.952380952,6.333333333,212521,3,GA
4306,44,124.2264449,247,250,185.4849406,0.05,6.118129091,0.109424186,0.022727273,0,0.113636364,1,185.4849406,0,0,0,0.916666667,5.5,0,0.125,7.333333333,210150,6,GA
4307,54,131.5376234,254,287.5,183.2847112,0.94,19.24235347,0.78553581,0.037037037,0.148148148,0.055555556,2,66.63056599,250,250,0.079975109,0.879177378,3.77377892,0.175804094,0.249357326,6.75,183768,8,GA
4308,44,145.0702857,258,229.5,178.3639915,0.97,25.71008073,0.745286616,0.045454545,0.090909091,0.113636364,2,81.57112126,0,0,0.010672042,0.992535171,2.031007752,0.083887764,0.086132644,14.66666667,228542,3,GA
4309,19,134.0616906,256.5,243.5,186.842506,0.99,40.36022325,0.636209727,0.052631579,0.157894737,0.157894737,1,165.1504938,250,250,0.074671984,0.989361702,2.482269504,0.163679809,0.287234043,6.333333333,210681,3,GA
4310,34,100.0850603,147,283,120.3477964,0.94,33.98903137,1.063309644,0.029411765,0.294117647,0.029411765,1,79.43456071,412,152,0.030158561,0.865517241,3.051724138,0.294820717,0.172413793,6.8,161160,5,GA
4311,44,139.5728453,254,250,192.0163605,0.96,20.91866586,0.671865597,0.045454545,0.227272727,0.113636364,2,62.97522538,193,243,0.03108732,0.924242424,5.04978355,0.209601874,0.216450216,5.5,241056,8,GA
4312,44,124.004241,235.5,234,164.3247636,0.97,29.55009632,0.744971777,0.045454545,0.068181818,0.113636364,2,88.52349387,0,0,0.014231499,0.75952381,2.438095238,0.059561129,0.095238095,11,217622,4,GA
4313,34,137.0291658,261.5,233,197.0308413,0.98,28.23093011,0.728492946,0.058823529,0.205882353,0.088235294,2,98.48520931,60,450,0.073668507,0.926923077,5.076923077,0.182572614,0.384615385,3.4,214826,10,GA
4314,19,129.2226335,232.5,255,181.0019185,1,39.41311197,0.579828696,0.052631579,0.157894737,0.105263158,1,155.6405785,246,355,6.94E-18,0.95,0.8,0.157894737,0.05,19,227850,1,GA
4315,44,124.2264449,247,250,185.4849406,0.05,6.118129091,0.109424186,0.022727273,0,0.113636364,1,185.4849406,0,0,4.16E-17,0.88,4.4,0,0.1,8.8,210150,5,GA
4316,29,104.4836728,253.5,266.5,139.8165918,0.97,21.19914912,0.678321706,0.068965517,0.24137931,0.103448276,2,49.38333944,239,430,1.39E-17,0.743589744,1.153846154,0.24137931,0.076923077,9.666666667,154179,3,GA
4317,34,142.1773077,247,249.5,205.792381,0.98,29.990234,0.704377028,0.058823529,0.235294118,0.088235294,2,88.91107199,0,0,0,0.944444444,3.25,0.235294118,0.25,3.777777778,231192,9,GA
4318,29,125.9577106,248.5,250,184.9707601,0.07,9.256722881,0.1093012,0.034482759,0,0.172413793,1,184.9707601,0,0,0.112086895,0.891119221,5.346715328,0,0.364963504,4.833333333,205200,6,GA
4319,54,157.3768619,242,197.5,204.4499348,0.93,23.79990473,0.977832488,0.037037037,0.111111111,0.074074074,2,60.6582868,0,0,0.06300207,0.886627907,4.162790698,0.081967213,0.23255814,6.75,178024,8,GA
4320,44,139.02451,249,258.5,202.2647066,0.98,20.97957927,0.528018765,0.068181818,0,0.227272727,3,104.6702376,0,0,0.009688751,0.771032287,1.366984993,0,0.068212824,14.66666667,240578,3,GA
4321,44,124.2264449,247,250,185.4849406,0.05,6.118129091,0.109424186,0.022727273,0,0.113636364,1,185.4849406,0,0,0.079005189,0.88580675,6.200647249,0,0.300970874,6.285714286,210150,7,GA
4322,54,122.2500969,246.5,250,173.4664849,0.95,23.20529777,0.581439628,0.037037037,0.037037037,0.185185185,2,121.5089327,0,0,0.054075009,0.864501312,2.57480315,0.034914611,0.196850394,9,239040,6,GA
4323,19,131.6866824,247.5,276.5,163.7130186,0.98,30.50864815,0.415414001,0.052631579,0.105263158,0.105263158,1,154.2996214,0,0,0.013871628,0.858276644,1.53968254,0.103038309,0.113378685,9.5,241056,2,GA
4324,19,114.142446,249.5,261.5,169.910691,1,38.7003691,0.672002202,0.052631579,0.157894737,0.157894737,1,163.8270919,250,250,0.034508958,0.873692078,1.472346786,0.157399487,0.143497758,9.5,207767,2,GA
4325,24,132.3570654,256.5,238,208.0565978,0.99,38.21646111,0.873177145,0.041666667,0.208333333,0.041666667,1,153.170865,250,250,0.042854956,0.836363636,3.318181818,0.206521739,0.227272727,4.8,183372,5,GA
4326,19,122.9156619,249.5,250,194.4177578,0.02,11.69615321,0.121581634,0.052631579,0,0.263157895,1,194.4177578,250,250,0.016881848,0.707253886,1.414507772,0,0.103626943,9.5,150000,2,GA
4327,34,128.7600902,241.5,223,182.043146,0.97,24.31952999,0.530966422,0.058823529,0.235294118,0.176470588,2,91.61295904,0,0,0.102481693,0.975524476,2.895104895,0.186379928,0.335664336,5.666666667,214045,6,GA
4328,34,125.2198377,248,250,184.8556194,0.06,7.809340693,0.107983111,0.029411765,0,0.147058824,1,184.8556194,0,0,0.009127164,0.815374921,1.630749842,0,0.063011972,17,207450,2,GA
4329,39,134.4528937,245,272,175.9681007,0.97,28.11437765,0.709533341,0.051282051,0.128205128,0.076923077,2,93.38922703,389,473,0,0.975,2.875,0.128205128,0.125,7.8,210240,5,GA
4330,34,143.9758433,248,258,202.8072836,0.97,36.25992385,0.760781318,0.058823529,0.205882353,0.117647059,2,101.48019,365,438,0.024514414,0.849180328,2.868852459,0.22007722,0.163934426,6.8,235216,5,GA
4331,64,136.4121938,252.5,248.5,196.0366336,0.93,24.58260868,0.734886689,0.0625,0.15625,0.171875,4,63.4087168,0,0,0.037380736,0.959677419,5.727047146,0.142641672,0.248138958,5.333333333,245518,12,GA
4332,44,126.1969493,232,244.5,166.4289544,0.96,19.3811119,0.781572838,0.113636364,0.136363636,0.227272727,5,41.00672543,250,250,0.098010195,0.893274854,2.411184211,0.090425532,0.325657895,4.888888889,193070,9,GA
4333,34,122.552237,248,250,193.4491412,0.01,0.471008216,0.006644614,0.029411765,0,0.117647059,1,193.4491412,250,250,0.073837409,0.851851852,5.111111111,0,0.277777778,5.666666667,170400,6,GA
4334,34,107.7577034,228,211.5,173.2777526,0.98,27.77745792,0.753926952,0.029411765,0.147058824,0.147058824,1,114.8535705,213,367,0.095737691,0.895238095,5.3,0.154255319,0.333333333,4.857142857,189450,7,GA
4335,29,123.4774945,191.5,222.5,172.7729581,0.97,21.35073738,0.611259525,0.103448276,0.172413793,0.103448276,3,45.00086053,250,250,0,0.90625,1,0.172413793,0.0625,14.5,166875,2,GA
4336,64,130.0470409,258,250.5,195.7041055,0.94,18.92809736,0.628062993,0.015625,0.125,0.109375,1,189.3253335,0,0,0.030267448,0.818947368,2.811578947,0.141709512,0.104210526,16,249001,4,GA
4337,44,127.5816051,254,262.5,181.6709837,0.97,19.33870647,0.497167514,0.090909091,0.136363636,0.204545455,4,61.21602653,0,0,0.024436877,0.858195212,2.896869245,0.130901288,0.184162063,6.285714286,245520,7,GA
4338,24,154.3413281,272,262.5,222.6154898,0.98,43.41934597,0.928618521,0.041666667,0.416666667,0.041666667,1,83.08204142,366,421,0.031826707,0.966101695,1.661016949,0.426900585,0.169491525,8,214776,3,GA
4339,24,121.0240704,267.5,242.5,179.2335053,0.99,30.87933884,0.650790062,0.041666667,0.125,0.125,1,170.9364051,142,161,0.018227362,0.719750195,1.846604215,0.144793926,0.115925059,8,189813,3,GA
4340,44,124.2264449,247,250,185.4849406,0.05,6.118129091,0.109424186,0.022727273,0,0.113636364,1,185.4849406,0,0,0,0.916666667,2.75,0,0.0625,14.66666667,210150,3,GA
4341,54,120.862816,236,245,175.9415485,0.96,22.48136908,0.712721936,0.018518519,0.074074074,0.111111111,1,165.6967852,73,340,0.026927669,0.906305506,6.701598579,0.075698187,0.177619893,6.75,208740,8,GA
4342,24,143.2548493,245.5,228.5,208.8700812,1,27.29115021,0.693772338,0.125,0.083333333,0.166666667,3,93.47303785,265,214,0.036418342,0.784090909,0.784090909,0.086956522,0.113636364,12,211479,2,GA
4343,44,126.875877,246.5,259.5,181.282528,0.97,22.96481535,0.59351569,0.045454545,0.113636364,0.181818182,2,106.4824688,0,0,0.027079343,0.957575758,3.848484848,0.107594937,0.151515152,8.8,244524,5,GA
4344,64,127.4917629,246,247.5,186.4862858,0.93,18.74818408,0.595313801,0.03125,0.15625,0.109375,2,89.40952717,250,250,0.14894234,0.932416268,5.755980861,0.136626042,0.468899522,8,215604,8,GA
4345,24,85.13364993,215.5,309,111.9562319,0.98,33.13064237,0.851772996,0.083333333,0.25,0.166666667,2,49.69910828,18,254,0.111418771,0.824637681,1.47826087,0.284710018,0.362318841,4.8,132352,5,GA
4346,29,147.0069093,248,251,195.8767551,1,29.67538183,0.632246604,0.068965517,0.137931034,0.24137931,2,94.43932996,0,0,0.081064049,0.971428571,3.657142857,0.129411765,0.285714286,5.8,241056,5,GA
4347,44,143.323066,250,243,207.9321151,0.98,21.39454526,0.598499715,0.090909091,0.136363636,0.272727273,4,68.27322014,474,465,0,0.916666667,2,0.136363636,0.125,7.333333333,237120,6,GA
4348,44,134.8110849,253.5,253,203.7433385,0.97,22.55786339,0.474234851,0.068181818,0.068181818,0.159090909,3,96.5286583,250,250,2.78E-17,0.916666667,4.166666667,0.068181818,0.166666667,5.5,240578,8,GA
4349,44,126.9717386,262,247.5,193.3875039,0.98,24.9385692,0.62415386,0.090909091,0.25,0.227272727,4,58.58789167,0,0,0.019347904,0.978693182,1.073863636,0.260667634,0.113636364,11,243040,4,GA
4350,34,132.5301944,258.5,250.5,176.4139697,0.96,26.35432836,0.869507518,0.058823529,0.205882353,0.117647059,2,52.98079603,250,250,0,0.85,0.7,0.205882353,0.05,17,212075,2,GA
4351,24,122.8785038,250,250,195.2462774,0,0,0,0.041666667,0,0.166666667,1,195.2462774,250,250,0.025441657,0.941082803,2.823248408,0,0.159235669,8,160000,3,GA
4352,54,131.7166112,247.5,258,203.7598334,0.96,20.16304097,0.596956911,0.111111111,0.166666667,0.240740741,6,51.22861579,0,0,0.03609289,0.839583333,1.125,0.175469692,0.117857143,13.5,238602,4,GA
4353,29,130.7595724,236.5,241.5,184.2730255,0.99,22.47622946,0.390198686,0.068965517,0.103448276,0.137931034,2,90.54530839,0,0,0.039737196,0.927927928,3.810810811,0.101941748,0.27027027,4.833333333,217147,6,GA
4354,34,122.552237,248,250,193.4491412,0.01,0.471008216,0.006644614,0.029411765,0,0.117647059,1,193.4491412,250,250,0.01716189,0.894382022,2.683146067,0,0.11011236,11.33333333,170400,3,GA
4355,34,122.552237,248,250,193.4491412,0.01,0.471008216,0.006644614,0.029411765,0,0.117647059,1,193.4491412,250,250,1.39E-17,0.944444444,2.833333333,0,0.083333333,11.33333333,170400,3,GA
4356,34,128.0425958,254.5,234,171.7865662,0.97,28.1883615,0.739446032,0.088235294,0.176470588,0.117647059,3,69.72373671,0,0,1.39E-17,0.944444444,1.416666667,0.176470588,0.083333333,11.33333333,229680,3,GA
4357,64,127.6684082,243.5,249,196.6636156,0.94,16.28861748,0.482200873,0.0625,0.140625,0.203125,4,78.57621432,250,250,1.39E-17,0.914285714,1.428571429,0.140625,0.071428571,12.8,231732,5,GA
4358,34,140.3546836,248.5,247.5,219.3079332,0.97,28.55287297,0.744492991,0.117647059,0.176470588,0.235294118,4,50.38449274,328,303,0.052428889,0.807550645,1.843462247,0.168187001,0.180478821,8.5,230391,4,GA
4359,49,131.1849146,248,242,198.1128921,0.96,21.43140633,0.538463792,0.081632653,0.244897959,0.163265306,4,65.83813836,325,388,1.39E-17,0.907407407,1.444444444,0.244897959,0.111111111,8.166666667,238108,6,GA
4360,104,89.90785032,207,245,138.5062198,0.69,18.48198433,0.968867624,0.028846154,0.163461538,0.125,3,46.81233435,0,0,0.062296048,0.988801054,20.16996047,0.181878748,0.395256917,3.466666667,198209,30,GA
4361,34,110.3445836,245.5,151.5,146.5819951,0.98,21.30681983,0.567634829,0.058823529,0.323529412,0.147058824,2,59.28122863,0,0,0,0.85,2.375,0.323529412,0.125,6.8,146470,5,GA
4362,34,125.2198377,248,250,184.8556194,0.06,7.809340693,0.107983111,0.029411765,0,0.147058824,1,184.8556194,0,0,0.014458295,0.721212121,2.163636364,0,0.090909091,11.33333333,207450,3,GA
4363,24,122.8785038,250,250,195.2462774,0,0,0,0.041666667,0,0.166666667,1,195.2462774,250,250,0.008780826,0.55469217,1.10938434,0,0.058577406,12,160000,2,GA
4364,64,134.9672436,215,250,187.1203883,0.91,17.24359394,0.740737368,0.0625,0.125,0.078125,4,48.32273868,0,0,0.030739668,0.964912281,3.052631579,0.117171717,0.175438596,7.111111111,205758,9,GA
4365,24,116.5904198,251,210.5,158.6434857,0.99,33.55805126,0.573315913,0.041666667,0.125,0.083333333,1,139.7978875,203,490,0.038965285,0.976666667,4.361111111,0.106939704,0.266666667,4.8,222072,5,GA
4366,34,114.9427598,265.5,194,166.3125511,0.99,30.15541175,0.687738873,0.058823529,0.058823529,0.176470588,2,110.0894678,250,250,0.047216285,1,5.333333333,0.05952381,0.277777778,4.857142857,174088,7,GA
4367,54,167.7656462,234,250.5,231.2259255,0.94,23.60600748,0.929186483,0.055555556,0.092592593,0.12962963,3,51.43844594,0,0,0,0.964285714,2.375,0.092592593,0.125,7.714285714,232566,7,GA
4368,24,148.7289008,246,270,217.3720942,0.99,30.66024276,0.746951137,0.083333333,0.166666667,0.083333333,2,69.8222148,250,250,0.15452003,0.780141844,1.205673759,0.257575758,0.617021277,8,198720,3,GA
4369,34,123.5440215,243,251,162.2892416,0.98,24.70438448,0.513018264,0.029411765,0.235294118,0.088235294,1,134.3711038,496,466,0,1,1.529411765,0.235294118,0.058823529,17,229848,2,GA
4370,29,132.9141041,235.5,227.5,198.0857679,0.98,23.79194342,0.606975784,0.137931034,0,0.206896552,4,69.25781695,0,0,1.39E-17,0.805555556,1.444444444,0,0.111111111,7.25,209739,4,GA
4371,19,163.075428,253,253.5,216.4988787,1,62.22870503,1.240324868,0.105263158,0.263157895,0.105263158,2,72.83402634,0,0,0.01520598,0.672727273,0.563636364,0.263513514,0.090909091,9.5,241077,2,GA
4372,44,121.2061682,261,242,172.7490506,0.96,27.85077104,0.818882829,0.090909091,0.045454545,0.136363636,4,64.00093455,0,0,6.94E-18,0.698412698,1.238095238,0.045454545,0.047619048,14.66666667,240548,3,GA
4373,44,122.3233482,247,250,192.2422446,0.01,0.625227231,0.011395393,0.022727273,0,0.090909091,1,192.2422446,250,250,0.081102378,0.796355841,2.389067524,0,0.295819936,14.66666667,176000,3,GA
4374,64,136.1208527,248.5,238,197.2457932,0.94,21.07649962,0.594875477,0.046875,0.078125,0.140625,3,91.24725446,0,0,0.030582684,0.928846154,4.673076923,0.076604555,0.192307692,6.4,235125,10,GA
4375,44,131.7716395,244,248,200.768918,0.97,24.5660747,0.591198508,0.068181818,0.204545455,0.181818182,3,84.97336336,250,250,0.035696728,0.867940199,2.589147287,0.181499203,0.19379845,6.285714286,242048,7,GA
4376,19,135.8590461,259.5,230.5,147.6104679,1,42.0378523,0.758766688,0.052631579,0.263157895,0.105263158,1,114.0853565,0,0,0.079001498,0.826388889,2.305555556,0.302521008,0.277777778,4.75,221672,4,GA
4377,19,132.6620475,211.5,253,197.1320791,1,21.98668089,0.322355323,0.105263158,0.052631579,0.210526316,2,139.3209453,260,109,0.038920189,0.772870662,0.921135647,0.046938776,0.146687697,9.5,201958,2,GA
4378,29,121.4232582,235,269.5,174.6399973,1,27.83582893,0.543376234,0.034482759,0.068965517,0.172413793,1,169.6290852,250,250,0.091871175,0.840989399,4.759717314,0.056722689,0.349823322,4.833333333,212976,6,GA
4379,24,124.2678599,254,250,173.6857322,0.97,31.33450695,0.609401353,0.041666667,0.166666667,0.083333333,1,161.6645082,0,0,0.106215675,0.920408163,3.697278912,0.196600148,0.326530612,4.8,231822,5,GA
4380,44,137.431696,238.5,272,203.9678888,0.97,20.15390633,0.656223533,0.045454545,0.090909091,0.090909091,2,113.123348,157,106,0.019352105,0.976132191,2.332925337,0.094984326,0.122399021,11,197508,4,GA
4381,19,122.9156619,249.5,250,194.4177578,0.02,11.69615321,0.121581634,0.052631579,0,0.263157895,1,194.4177578,250,250,0.087579951,0.58531746,1.170634921,0,0.281746032,9.5,150000,2,GA
4382,19,92.6399187,137.5,285,125.2565808,0.98,39.06251803,1.052380679,0.052631579,0.210526316,0,1,103.827125,250,250,1.39E-17,0.95,1.5,0.210526316,0.1,9.5,111652,2,GA
4383,34,122.552237,248,250,193.4491412,0.01,0.471008216,0.006644614,0.029411765,0,0.117647059,1,193.4491412,250,250,0.105707399,0.957653061,6.703571429,0,0.342857143,4.857142857,170400,7,GA
4384,44,126.5555779,257.5,246.5,186.2617538,0.97,26.66665976,0.603190053,0.022727273,0.090909091,0.090909091,1,179.5661751,322,179,0.013357424,0.983904009,2.67690957,0.093099346,0.087796313,14.66666667,234247,3,GA
4385,19,129.1640711,278.5,244.5,186.8218718,1,37.12257572,0.485749536,0.105263158,0.052631579,0.210526316,2,114.7265202,250,250,0.107819437,0.960674157,2.235955056,0.097465887,0.374531835,4.75,199485,4,GA
4386,19,124.5997459,249.5,250,183.2784734,0.11,7.409271518,0.07288518,0.052631579,0,0.263157895,1,183.2784734,443,483,0.02262542,0.671296296,2.013888889,0,0.138888889,6.333333333,164973,3,GA
4387,49,118.3132109,214.5,250.5,166.255559,0.94,19.29240335,0.684563879,0.081632653,0.265306122,0.102040816,4,43.64075305,0,0,0.035764102,0.926356589,2.76744186,0.245188285,0.258397933,4.9,202300,10,GA
4388,24,113.9902818,196.5,279.5,156.1052014,0.99,28.18975183,0.494508014,0.041666667,0.041666667,0.125,1,152.1420567,0,0,0.010680832,0.688400303,1.303260045,0.053414097,0.073540561,12,180950,2,GA
4389,44,130.7603659,254.5,241,194.166507,0.96,24.66786371,0.629774026,0.045454545,0.090909091,0.159090909,2,128.6053803,0,0,0.04277789,0.834343434,2.065656566,0.110976594,0.15993266,8.8,238000,5,GA
4390,29,124.3323879,271,217,171.8706565,0.99,33.49791475,0.649229093,0.034482759,0.206896552,0.137931034,1,162.071361,0,0,0.011104015,0.804698972,1.320117474,0.179744526,0.073421439,14.5,211077,2,GA
4391,19,137.6397743,253,282.5,202.2341182,1,39.26664154,0.523456386,0.052631579,0.105263158,0.105263158,1,196.7155676,80,412,0.024549151,0.75,2.044117647,0.091503268,0.147058824,6.333333333,206290,3,GA
4392,59,123.937758,252.5,245.5,184.6832988,0.96,17.29763904,0.526855909,0.033898305,0.169491525,0.152542373,2,99.95792057,250,250,0.026885188,0.953125,3.359375,0.159250585,0.15625,8.428571429,228435,7,GA
4393,34,139.6560523,245,241,183.112474,0.98,32.86465471,0.868388063,0.088235294,0.294117647,0.029411765,3,37.29147202,0,0,0.063782222,0.941176471,1,0.317708333,0.196078431,8.5,228950,4,GA
4394,44,124.4029676,253.5,251,177.4292807,0.95,25.11084127,0.597961515,0.068181818,0.068181818,0.204545455,3,75.07083745,0,0,0.207884778,0.97515528,4.99378882,0.057324841,0.614906832,6.285714286,240091,7,GA
4395,44,122.3233482,247,250,192.2422446,0.01,0.625227231,0.011395393,0.022727273,0,0.090909091,1,192.2422446,250,250,0.012419619,0.928397071,2.785191212,0,0.081366965,14.66666667,176000,3,GA
4396,44,109.1531576,252.5,249,172.1270327,0.98,23.2243437,0.650226374,0.068181818,0.204545455,0.159090909,3,69.73269052,257,160,1.39E-17,0.785714286,1.071428571,0.204545455,0.071428571,11,211598,4,GA
4397,59,116.4568027,249,260,169.8134674,0.94,21.4646916,0.683247388,0.033898305,0.186440678,0.118644068,2,85.60664545,317,403,0.129820625,0.986928105,12.33333333,0.178807947,0.555555556,3.470588235,217464,17,GA
4398,49,140.4606508,253,269,212.1395048,0.96,27.66346632,0.845832036,0.040816327,0.06122449,0.12244898,2,124.8527431,0,0,0.119568979,0.975308642,7.444444444,0.033755274,0.37037037,5.444444444,246510,9,GA
4399,24,127.1719105,250,250,183.4611643,0.01,11.6227766,0.113587365,0.041666667,0,0.208333333,1,183.4611643,0,0,0.016803245,0.980853392,1.961706783,0,0.106126915,12,202500,2,GA
4400,29,123.4034752,248.5,250,186.7848947,0.07,5.176241271,0.062728727,0.034482759,0,0.172413793,1,186.7848947,335,500,0,0.69047619,2.071428571,0,0.071428571,9.666666667,186750,3,GA
4401,39,122.6668091,255.5,226,182.825603,0.97,24.47233815,0.699787711,0.076923077,0.153846154,0.102564103,3,56.5561669,183,197,0.010056956,0.782574568,0.843014129,0.161484453,0.076923077,13,210760,3,GA
4402,24,138.6435219,258,247,198.3577343,0.99,44.99474603,0.885199732,0.041666667,0.125,0.125,1,163.9302284,250,250,0.066119078,0.837209302,2.790697674,0.166666667,0.23255814,6,236192,4,GA
4403,54,130.8041197,263,249,201.3810981,0.95,19.17529272,0.573971004,0.074074074,0.12962963,0.259259259,4,64.25795402,0,0,0.269852297,0.991818182,3.036363636,0.111824015,0.9,5.4,247005,10,GA
4404,34,140.3848938,265,249.5,184.1766125,0.98,26.12051922,0.967456438,0.058823529,0.264705882,0.117647059,2,51.67364132,250,250,1.39E-17,0.944444444,1.333333333,0.264705882,0.083333333,11.33333333,208236,3,GA
